OBSERVATION	DATE.TIME	DATE	TIME	AM.PM	TEMP	VWC	NUM.OBS	STAND	JULIAN
3320	10/15/19 07:29:37 PM	2019-10-15	07:29:37	PM	6.585	0.3537	24	Stand_6	288
3321	10/15/19 08:29:37 PM	2019-10-15	08:29:37	PM	6.661	0.36	24	Stand_6	288
3322	10/15/19 09:29:37 PM	2019-10-15	09:29:37	PM	6.737	0.359	24	Stand_6	288
3323	10/15/19 10:29:37 PM	2019-10-15	10:29:37	PM	6.864	0.3578	24	Stand_6	288
3324	10/15/19 11:29:37 PM	2019-10-15	11:29:37	PM	6.965	0.3563	24	Stand_6	288
3325	10/16/19 12:29:37 AM	2019-10-16	12:29:37	AM	7.015	0.3557	24	Stand_6	289
3326	10/16/19 01:29:37 AM	2019-10-16	01:29:37	AM	7.041	0.3547	24	Stand_6	289
3327	10/16/19 02:29:37 AM	2019-10-16	02:29:37	AM	7.041	0.3542	24	Stand_6	289
3328	10/16/19 03:29:37 AM	2019-10-16	03:29:37	AM	6.99	0.3531	24	Stand_6	289
3329	10/16/19 04:29:37 AM	2019-10-16	04:29:37	AM	6.94	0.3531	24	Stand_6	289
3330	10/16/19 05:29:37 AM	2019-10-16	05:29:37	AM	6.839	0.3521	24	Stand_6	289
3331	10/16/19 06:29:37 AM	2019-10-16	06:29:37	AM	6.737	0.3573	24	Stand_6	289
3332	10/16/19 07:29:37 AM	2019-10-16	07:29:37	AM	6.687	0.3563	24	Stand_6	289
3333	10/16/19 08:29:37 AM	2019-10-16	08:29:37	AM	6.712	0.3557	24	Stand_6	289
3334	10/16/19 09:29:37 AM	2019-10-16	09:29:37	AM	6.788	0.3553	24	Stand_6	289
3335	10/16/19 10:29:37 AM	2019-10-16	10:29:37	AM	6.864	0.3563	24	Stand_6	289
3336	10/16/19 11:29:37 AM	2019-10-16	11:29:37	AM	6.889	0.3563	24	Stand_6	289
3337	10/16/19 12:29:37 PM	2019-10-16	12:29:37	PM	6.94	0.3563	24	Stand_6	289
3338	10/16/19 01:29:37 PM	2019-10-16	01:29:37	PM	7.116	0.3553	24	Stand_6	289
3339	10/16/19 02:29:37 PM	2019-10-16	02:29:37	PM	7.041	0.3557	24	Stand_6	289
3340	10/16/19 03:29:37 PM	2019-10-16	03:29:37	PM	6.99	0.3553	24	Stand_6	289
3341	10/16/19 04:29:37 PM	2019-10-16	04:29:37	PM	6.965	0.3605	24	Stand_6	289
3342	10/16/19 05:29:37 PM	2019-10-16	05:29:37	PM	6.99	0.3594	24	Stand_6	289
3343	10/16/19 06:29:37 PM	2019-10-16	06:29:37	PM	6.94	0.3584	24	Stand_6	289
3344	10/16/19 07:29:37 PM	2019-10-16	07:29:37	PM	6.839	0.3578	24	Stand_6	289
3345	10/16/19 08:29:37 PM	2019-10-16	08:29:37	PM	6.737	0.3573	24	Stand_6	289
3346	10/16/19 09:29:37 PM	2019-10-16	09:29:37	PM	6.712	0.3563	24	Stand_6	289
3347	10/16/19 10:29:37 PM	2019-10-16	10:29:37	PM	6.636	0.3557	24	Stand_6	289
3348	10/16/19 11:29:37 PM	2019-10-16	11:29:37	PM	6.535	0.3547	24	Stand_6	289
3349	10/17/19 12:29:37 AM	2019-10-17	12:29:37	AM	6.484	0.3547	24	Stand_6	290
3350	10/17/19 01:29:37 AM	2019-10-17	01:29:37	AM	6.458	0.3537	24	Stand_6	290
3351	10/17/19 02:29:37 AM	2019-10-17	02:29:37	AM	6.433	0.3531	24	Stand_6	290
3352	10/17/19 03:29:37 AM	2019-10-17	03:29:37	AM	6.357	0.3526	24	Stand_6	290
3353	10/17/19 04:29:37 AM	2019-10-17	04:29:37	AM	6.331	0.3526	24	Stand_6	290
3354	10/17/19 05:29:37 AM	2019-10-17	05:29:37	AM	6.331	0.3521	24	Stand_6	290
3355	10/17/19 06:29:37 AM	2019-10-17	06:29:37	AM	6.331	0.3516	24	Stand_6	290
3356	10/17/19 07:29:37 AM	2019-10-17	07:29:37	AM	6.331	0.3511	24	Stand_6	290
3357	10/17/19 08:29:37 AM	2019-10-17	08:29:37	AM	6.331	0.3511	24	Stand_6	290
3358	10/17/19 09:29:37 AM	2019-10-17	09:29:37	AM	6.382	0.3506	24	Stand_6	290
3359	10/17/19 10:29:37 AM	2019-10-17	10:29:37	AM	6.56	0.3511	24	Stand_6	290
3360	10/17/19 11:29:37 AM	2019-10-17	11:29:37	AM	6.661	0.35	24	Stand_6	290
3361	10/17/19 12:29:37 PM	2019-10-17	12:29:37	PM	6.813	0.3506	24	Stand_6	290
3362	10/17/19 01:29:37 PM	2019-10-17	01:29:37	PM	6.94	0.3496	24	Stand_6	290
3363	10/17/19 02:29:37 PM	2019-10-17	02:29:37	PM	7.167	0.35	24	Stand_6	290
3364	10/17/19 03:29:37 PM	2019-10-17	03:29:37	PM	7.268	0.349	24	Stand_6	290
3365	10/17/19 04:29:37 PM	2019-10-17	04:29:37	PM	7.268	0.3496	24	Stand_6	290
3366	10/17/19 05:29:37 PM	2019-10-17	05:29:37	PM	7.268	0.3486	24	Stand_6	290
3367	10/17/19 06:29:37 PM	2019-10-17	06:29:37	PM	7.192	0.3486	24	Stand_6	290
3368	10/17/19 07:29:37 PM	2019-10-17	07:29:37	PM	7.091	0.3481	24	Stand_6	290
3369	10/17/19 08:29:37 PM	2019-10-17	08:29:37	PM	6.94	0.3486	24	Stand_6	290
3370	10/17/19 09:29:37 PM	2019-10-17	09:29:37	PM	6.763	0.3476	24	Stand_6	290
3371	10/17/19 10:29:37 PM	2019-10-17	10:29:37	PM	6.636	0.3481	24	Stand_6	290
3372	10/17/19 11:29:37 PM	2019-10-17	11:29:37	PM	6.484	0.3471	24	Stand_6	290
3373	10/18/19 12:29:37 AM	2019-10-18	12:29:37	AM	6.331	0.3471	24	Stand_6	291
3374	10/18/19 01:29:37 AM	2019-10-18	01:29:37	AM	6.179	0.3471	24	Stand_6	291
3375	10/18/19 02:29:37 AM	2019-10-18	02:29:37	AM	6.077	0.3466	24	Stand_6	291
3376	10/18/19 03:29:37 AM	2019-10-18	03:29:37	AM	5.924	0.3466	24	Stand_6	291
3377	10/18/19 04:29:37 AM	2019-10-18	04:29:37	AM	5.821	0.3466	24	Stand_6	291
3378	10/18/19 05:29:37 AM	2019-10-18	05:29:37	AM	5.719	0.3461	24	Stand_6	291
3379	10/18/19 06:29:37 AM	2019-10-18	06:29:37	AM	5.642	0.3461	24	Stand_6	291
3380	10/18/19 07:29:37 AM	2019-10-18	07:29:37	AM	5.616	0.3461	24	Stand_6	291
3381	10/18/19 08:29:37 AM	2019-10-18	08:29:37	AM	5.437	0.3457	24	Stand_6	291
3382	10/18/19 09:29:37 AM	2019-10-18	09:29:37	AM	5.462	0.3457	24	Stand_6	291
3383	10/18/19 10:29:37 AM	2019-10-18	10:29:37	AM	5.668	0.3457	24	Stand_6	291
3384	10/18/19 11:29:37 AM	2019-10-18	11:29:37	AM	6	0.3457	24	Stand_6	291
3385	10/18/19 12:29:37 PM	2019-10-18	12:29:37	PM	6.433	0.3461	24	Stand_6	291
3386	10/18/19 01:29:37 PM	2019-10-18	01:29:37	PM	6.737	0.3451	24	Stand_6	291
3387	10/18/19 02:29:37 PM	2019-10-18	02:29:37	PM	7.041	0.3457	24	Stand_6	291
3388	10/18/19 03:29:37 PM	2019-10-18	03:29:37	PM	7.519	0.3447	24	Stand_6	291
3389	10/18/19 04:29:37 PM	2019-10-18	04:29:37	PM	7.645	0.3451	24	Stand_6	291
3390	10/18/19 05:29:37 PM	2019-10-18	05:29:37	PM	7.695	0.3447	24	Stand_6	291
3391	10/18/19 06:29:37 PM	2019-10-18	06:29:37	PM	7.67	0.3451	24	Stand_6	291
3392	10/18/19 07:29:37 PM	2019-10-18	07:29:37	PM	7.544	0.3441	24	Stand_6	291
3393	10/18/19 08:29:37 PM	2019-10-18	08:29:37	PM	7.368	0.3447	24	Stand_6	291
3394	10/18/19 09:29:37 PM	2019-10-18	09:29:37	PM	7.217	0.3441	24	Stand_6	291
3395	10/18/19 10:29:37 PM	2019-10-18	10:29:37	PM	7.066	0.3447	24	Stand_6	291
3396	10/18/19 11:29:37 PM	2019-10-18	11:29:37	PM	6.914	0.3437	24	Stand_6	291
3397	10/19/19 12:29:37 AM	2019-10-19	12:29:37	AM	6.788	0.3441	24	Stand_6	292
3398	10/19/19 01:29:37 AM	2019-10-19	01:29:37	AM	6.687	0.3437	24	Stand_6	292
3399	10/19/19 02:29:37 AM	2019-10-19	02:29:37	AM	6.611	0.3441	24	Stand_6	292
3400	10/19/19 03:29:37 AM	2019-10-19	03:29:37	AM	6.509	0.3432	24	Stand_6	292
3401	10/19/19 04:29:37 AM	2019-10-19	04:29:37	AM	6.458	0.3432	24	Stand_6	292
3402	10/19/19 05:29:37 AM	2019-10-19	05:29:37	AM	6.382	0.3432	24	Stand_6	292
3403	10/19/19 06:29:37 AM	2019-10-19	06:29:37	AM	6.306	0.3432	24	Stand_6	292
3404	10/19/19 07:29:37 AM	2019-10-19	07:29:37	AM	6.23	0.3427	24	Stand_6	292
3405	10/19/19 08:29:37 AM	2019-10-19	08:29:37	AM	6.179	0.3427	24	Stand_6	292
3406	10/19/19 09:29:37 AM	2019-10-19	09:29:37	AM	6.331	0.3427	24	Stand_6	292
3407	10/19/19 10:29:37 AM	2019-10-19	10:29:37	AM	6.585	0.3432	24	Stand_6	292
3408	10/19/19 11:29:37 AM	2019-10-19	11:29:37	AM	6.839	0.3427	24	Stand_6	292
3409	10/19/19 12:29:37 PM	2019-10-19	12:29:37	PM	7.091	0.3432	24	Stand_6	292
3410	10/19/19 01:29:37 PM	2019-10-19	01:29:37	PM	7.444	0.3422	24	Stand_6	292
3411	10/19/19 02:29:37 PM	2019-10-19	02:29:37	PM	7.845	0.3422	24	Stand_6	292
3412	10/19/19 03:29:37 PM	2019-10-19	03:29:37	PM	8.469	0.3427	24	Stand_6	292
3413	10/19/19 04:29:37 PM	2019-10-19	04:29:37	PM	8.643	0.3418	24	Stand_6	292
3414	10/19/19 05:29:37 PM	2019-10-19	05:29:37	PM	8.693	0.3422	24	Stand_6	292
3415	10/19/19 06:29:37 PM	2019-10-19	06:29:37	PM	8.668	0.3418	24	Stand_6	292
3416	10/19/19 07:29:37 PM	2019-10-19	07:29:37	PM	8.543	0.3412	24	Stand_6	292
3417	10/19/19 08:29:37 PM	2019-10-19	08:29:37	PM	8.444	0.3412	24	Stand_6	292
3418	10/19/19 09:29:37 PM	2019-10-19	09:29:37	PM	8.344	0.3412	24	Stand_6	292
3419	10/19/19 10:29:37 PM	2019-10-19	10:29:37	PM	8.319	0.3412	24	Stand_6	292
3420	10/19/19 11:29:37 PM	2019-10-19	11:29:37	PM	8.344	0.3412	24	Stand_6	292
3421	10/20/19 12:29:37 AM	2019-10-20	12:29:37	AM	8.344	0.3408	9	Stand_6	293
3422	10/20/19 01:29:37 AM	2019-10-20	01:29:37	AM	8.369	0.3408	9	Stand_6	293
3423	10/20/19 02:29:37 AM	2019-10-20	02:29:37	AM	8.369	0.3408	9	Stand_6	293
3424	10/20/19 03:29:37 AM	2019-10-20	03:29:37	AM	8.369	0.3408	9	Stand_6	293
3425	10/20/19 04:29:37 AM	2019-10-20	04:29:37	AM	8.344	0.3408	9	Stand_6	293
3426	10/20/19 05:29:37 AM	2019-10-20	05:29:37	AM	8.319	0.3408	9	Stand_6	293
3427	10/20/19 06:29:37 AM	2019-10-20	06:29:37	AM	8.344	0.3403	9	Stand_6	293
3428	10/20/19 07:29:37 AM	2019-10-20	07:29:37	AM	8.344	0.3408	9	Stand_6	293
3429	10/20/19 08:29:37 AM	2019-10-20	08:29:37	AM	8.369	0.3403	9	Stand_6	293
12	05/31/19 12:44:44 AM	2019-05-31	12:44:44	AM	12.001	0.2311	24	Stand_7	151
13	05/31/19 01:44:44 AM	2019-05-31	01:44:44	AM	11.686	0.2311	24	Stand_7	151
14	05/31/19 02:44:44 AM	2019-05-31	02:44:44	AM	11.394	0.2311	24	Stand_7	151
15	05/31/19 03:44:44 AM	2019-05-31	03:44:44	AM	11.127	0.2311	24	Stand_7	151
16	05/31/19 04:44:44 AM	2019-05-31	04:44:44	AM	10.858	0.2315	24	Stand_7	151
17	05/31/19 05:44:44 AM	2019-05-31	05:44:44	AM	10.712	0.2315	24	Stand_7	151
18	05/31/19 06:44:44 AM	2019-05-31	06:44:44	AM	10.614	0.2311	24	Stand_7	151
19	05/31/19 07:44:44 AM	2019-05-31	07:44:44	AM	10.516	0.2306	24	Stand_7	151
20	05/31/19 08:44:44 AM	2019-05-31	08:44:44	AM	10.663	0.2306	24	Stand_7	151
21	05/31/19 09:44:44 AM	2019-05-31	09:44:44	AM	11.127	0.2303	24	Stand_7	151
22	05/31/19 10:44:44 AM	2019-05-31	10:44:44	AM	11.759	0.2299	24	Stand_7	151
23	05/31/19 11:44:44 AM	2019-05-31	11:44:44	AM	12.413	0.2291	24	Stand_7	151
24	05/31/19 12:44:44 PM	2019-05-31	12:44:44	PM	13.04	0.2286	24	Stand_7	151
25	05/31/19 01:44:44 PM	2019-05-31	01:44:44	PM	13.522	0.2286	24	Stand_7	151
26	05/31/19 02:44:44 PM	2019-05-31	02:44:44	PM	13.882	0.2286	24	Stand_7	151
27	05/31/19 03:44:44 PM	2019-05-31	03:44:44	PM	14.17	0.2286	24	Stand_7	151
28	05/31/19 04:44:44 PM	2019-05-31	04:44:44	PM	14.481	0.2291	24	Stand_7	151
29	05/31/19 05:44:44 PM	2019-05-31	05:44:44	PM	14.625	0.2291	24	Stand_7	151
30	05/31/19 06:44:44 PM	2019-05-31	06:44:44	PM	14.673	0.2282	24	Stand_7	151
31	05/31/19 07:44:44 PM	2019-05-31	07:44:44	PM	14.553	0.2269	24	Stand_7	151
32	05/31/19 08:44:44 PM	2019-05-31	08:44:44	PM	14.337	0.2262	24	Stand_7	151
33	05/31/19 09:44:44 PM	2019-05-31	09:44:44	PM	14.146	0.2262	24	Stand_7	151
34	05/31/19 10:44:44 PM	2019-05-31	10:44:44	PM	14.122	0.2262	24	Stand_7	151
35	05/31/19 11:44:44 PM	2019-05-31	11:44:44	PM	13.858	0.2262	24	Stand_7	151
36	06/01/19 12:44:44 AM	2019-06-01	12:44:44	AM	13.666	0.2266	24	Stand_7	152
37	06/01/19 01:44:44 AM	2019-06-01	01:44:44	AM	13.546	0.2262	24	Stand_7	152
38	06/01/19 02:44:44 AM	2019-06-01	02:44:44	AM	13.473	0.2282	24	Stand_7	152
39	06/01/19 03:44:44 AM	2019-06-01	03:44:44	AM	13.329	0.2299	24	Stand_7	152
40	06/01/19 04:44:44 AM	2019-06-01	04:44:44	AM	13.185	0.2303	24	Stand_7	152
41	06/01/19 05:44:44 AM	2019-06-01	05:44:44	AM	13.088	0.2347	24	Stand_7	152
42	06/01/19 06:44:44 AM	2019-06-01	06:44:44	AM	13.016	0.2399	24	Stand_7	152
43	06/01/19 07:44:44 AM	2019-06-01	07:44:44	AM	12.944	0.2394	24	Stand_7	152
44	06/01/19 08:44:44 AM	2019-06-01	08:44:44	AM	12.944	0.2394	24	Stand_7	152
45	06/01/19 09:44:44 AM	2019-06-01	09:44:44	AM	12.944	0.2379	24	Stand_7	152
46	06/01/19 10:44:44 AM	2019-06-01	10:44:44	AM	13.137	0.2371	24	Stand_7	152
47	06/01/19 11:44:44 AM	2019-06-01	11:44:44	AM	13.449	0.2367	24	Stand_7	152
48	06/01/19 12:44:44 PM	2019-06-01	12:44:44	PM	13.353	0.2379	24	Stand_7	152
49	06/01/19 01:44:44 PM	2019-06-01	01:44:44	PM	13.064	0.2596	24	Stand_7	152
50	06/01/19 02:44:44 PM	2019-06-01	02:44:44	PM	13.185	0.2607	24	Stand_7	152
51	06/01/19 03:44:44 PM	2019-06-01	03:44:44	PM	13.209	0.2592	24	Stand_7	152
52	06/01/19 04:44:44 PM	2019-06-01	04:44:44	PM	13.353	0.2579	24	Stand_7	152
53	06/01/19 05:44:44 PM	2019-06-01	05:44:44	PM	13.329	0.256	24	Stand_7	152
54	06/01/19 06:44:44 PM	2019-06-01	06:44:44	PM	13.161	0.2546	24	Stand_7	152
55	06/01/19 07:44:44 PM	2019-06-01	07:44:44	PM	13.088	0.2534	24	Stand_7	152
56	06/01/19 08:44:44 PM	2019-06-01	08:44:44	PM	12.992	0.2528	24	Stand_7	152
57	06/01/19 09:44:44 PM	2019-06-01	09:44:44	PM	12.847	0.2512	24	Stand_7	152
58	06/01/19 10:44:44 PM	2019-06-01	10:44:44	PM	12.606	0.2505	24	Stand_7	152
59	06/01/19 11:44:44 PM	2019-06-01	11:44:44	PM	12.364	0.2498	24	Stand_7	152
60	06/02/19 12:44:44 AM	2019-06-02	12:44:44	AM	12.05	0.2498	24	Stand_7	153
61	06/02/19 01:44:44 AM	2019-06-02	01:44:44	AM	11.832	0.2494	24	Stand_7	153
62	06/02/19 02:44:44 AM	2019-06-02	02:44:44	AM	11.492	0.249	24	Stand_7	153
63	06/02/19 03:44:44 AM	2019-06-02	03:44:44	AM	11.443	0.2483	24	Stand_7	153
64	06/02/19 04:44:44 AM	2019-06-02	04:44:44	AM	11.127	0.2475	24	Stand_7	153
65	06/02/19 05:44:44 AM	2019-06-02	05:44:44	AM	10.956	0.2475	24	Stand_7	153
66	06/02/19 06:44:44 AM	2019-06-02	06:44:44	AM	10.907	0.2471	24	Stand_7	153
67	06/02/19 07:44:44 AM	2019-06-02	07:44:44	AM	10.858	0.2464	24	Stand_7	153
68	06/02/19 08:44:44 AM	2019-06-02	08:44:44	AM	11.005	0.246	24	Stand_7	153
69	06/02/19 09:44:44 AM	2019-06-02	09:44:44	AM	11.224	0.2452	24	Stand_7	153
70	06/02/19 10:44:44 AM	2019-06-02	10:44:44	AM	11.443	0.2445	24	Stand_7	153
71	06/02/19 11:44:44 AM	2019-06-02	11:44:44	AM	11.54	0.2441	24	Stand_7	153
72	06/02/19 12:44:44 PM	2019-06-02	12:44:44	PM	11.637	0.243	24	Stand_7	153
73	06/02/19 01:44:44 PM	2019-06-02	01:44:44	PM	11.589	0.2421	24	Stand_7	153
74	06/02/19 02:44:44 PM	2019-06-02	02:44:44	PM	11.565	0.2414	24	Stand_7	153
75	06/02/19 03:44:44 PM	2019-06-02	03:44:44	PM	11.443	0.2406	24	Stand_7	153
76	06/02/19 04:44:44 PM	2019-06-02	04:44:44	PM	11.394	0.2403	24	Stand_7	153
77	06/02/19 05:44:44 PM	2019-06-02	05:44:44	PM	11.346	0.2394	24	Stand_7	153
78	06/02/19 06:44:44 PM	2019-06-02	06:44:44	PM	11.297	0.2387	24	Stand_7	153
79	06/02/19 07:44:44 PM	2019-06-02	07:44:44	PM	11.175	0.2387	24	Stand_7	153
80	06/02/19 08:44:44 PM	2019-06-02	08:44:44	PM	10.98	0.2379	24	Stand_7	153
81	06/02/19 09:44:44 PM	2019-06-02	09:44:44	PM	10.81	0.2379	24	Stand_7	153
82	06/02/19 10:44:44 PM	2019-06-02	10:44:44	PM	10.541	0.2374	24	Stand_7	153
83	06/02/19 11:44:44 PM	2019-06-02	11:44:44	PM	10.222	0.2371	24	Stand_7	153
84	06/03/19 12:44:44 AM	2019-06-03	12:44:44	AM	9.854	0.2371	24	Stand_7	154
85	06/03/19 01:44:44 AM	2019-06-03	01:44:44	AM	9.632	0.2371	24	Stand_7	154
86	06/03/19 02:44:44 AM	2019-06-03	02:44:44	AM	9.361	0.2367	24	Stand_7	154
87	06/03/19 03:44:44 AM	2019-06-03	03:44:44	AM	9.139	0.2371	24	Stand_7	154
88	06/03/19 04:44:44 AM	2019-06-03	04:44:44	AM	9.064	0.2367	24	Stand_7	154
89	06/03/19 05:44:44 AM	2019-06-03	05:44:44	AM	8.841	0.2367	24	Stand_7	154
90	06/03/19 06:44:44 AM	2019-06-03	06:44:44	AM	8.494	0.2363	24	Stand_7	154
91	06/03/19 07:44:44 AM	2019-06-03	07:44:44	AM	8.394	0.2367	24	Stand_7	154
92	06/03/19 08:44:44 AM	2019-06-03	08:44:44	AM	8.543	0.2367	24	Stand_7	154
93	06/03/19 09:44:44 AM	2019-06-03	09:44:44	AM	8.866	0.2363	24	Stand_7	154
94	06/03/19 10:44:44 AM	2019-06-03	10:44:44	AM	9.238	0.2358	24	Stand_7	154
95	06/03/19 11:44:44 AM	2019-06-03	11:44:44	AM	9.509	0.2355	24	Stand_7	154
96	06/03/19 12:44:44 PM	2019-06-03	12:44:44	PM	9.854	0.2351	24	Stand_7	154
97	06/03/19 01:44:44 PM	2019-06-03	01:44:44	PM	10.149	0.2344	24	Stand_7	154
98	06/03/19 02:44:44 PM	2019-06-03	02:44:44	PM	10.394	0.2344	24	Stand_7	154
99	06/03/19 03:44:44 PM	2019-06-03	03:44:44	PM	10.59	0.2339	24	Stand_7	154
100	06/03/19 04:44:44 PM	2019-06-03	04:44:44	PM	10.736	0.233	24	Stand_7	154
101	06/03/19 05:44:44 PM	2019-06-03	05:44:44	PM	10.638	0.2323	24	Stand_7	154
102	06/03/19 06:44:44 PM	2019-06-03	06:44:44	PM	10.516	0.2318	24	Stand_7	154
103	06/03/19 07:44:44 PM	2019-06-03	07:44:44	PM	10.492	0.2315	24	Stand_7	154
104	06/03/19 08:44:44 PM	2019-06-03	08:44:44	PM	10.418	0.2311	24	Stand_7	154
105	06/03/19 09:44:44 PM	2019-06-03	09:44:44	PM	10.296	0.2311	24	Stand_7	154
106	06/03/19 10:44:44 PM	2019-06-03	10:44:44	PM	10.173	0.2306	24	Stand_7	154
107	06/03/19 11:44:44 PM	2019-06-03	11:44:44	PM	10.026	0.2303	24	Stand_7	154
108	06/04/19 12:44:44 AM	2019-06-04	12:44:44	AM	9.928	0.2303	24	Stand_7	155
109	06/04/19 01:44:44 AM	2019-06-04	01:44:44	AM	9.829	0.2303	24	Stand_7	155
110	06/04/19 02:44:44 AM	2019-06-04	02:44:44	AM	9.706	0.2299	24	Stand_7	155
111	06/04/19 03:44:44 AM	2019-06-04	03:44:44	AM	9.534	0.2299	24	Stand_7	155
112	06/04/19 04:44:44 AM	2019-06-04	04:44:44	AM	9.485	0.2294	24	Stand_7	155
113	06/04/19 05:44:44 AM	2019-06-04	05:44:44	AM	9.534	0.2294	24	Stand_7	155
114	06/04/19 06:44:44 AM	2019-06-04	06:44:44	AM	9.509	0.2291	24	Stand_7	155
115	06/04/19 07:44:44 AM	2019-06-04	07:44:44	AM	9.558	0.2291	24	Stand_7	155
116	06/04/19 08:44:44 AM	2019-06-04	08:44:44	AM	9.78	0.2291	24	Stand_7	155
117	06/04/19 09:44:44 AM	2019-06-04	09:44:44	AM	10.149	0.2286	24	Stand_7	155
118	06/04/19 10:44:44 AM	2019-06-04	10:44:44	AM	10.712	0.2282	24	Stand_7	155
119	06/04/19 11:44:44 AM	2019-06-04	11:44:44	AM	11.321	0.2277	24	Stand_7	155
120	06/04/19 12:44:44 PM	2019-06-04	12:44:44	PM	11.904	0.2274	24	Stand_7	155
121	06/04/19 01:44:44 PM	2019-06-04	01:44:44	PM	12.195	0.2269	24	Stand_7	155
122	06/04/19 02:44:44 PM	2019-06-04	02:44:44	PM	12.268	0.2269	24	Stand_7	155
123	06/04/19 03:44:44 PM	2019-06-04	03:44:44	PM	12.316	0.2266	24	Stand_7	155
124	06/04/19 04:44:44 PM	2019-06-04	04:44:44	PM	12.63	0.2262	24	Stand_7	155
125	06/04/19 05:44:44 PM	2019-06-04	05:44:44	PM	12.751	0.2257	24	Stand_7	155
126	06/04/19 06:44:44 PM	2019-06-04	06:44:44	PM	12.823	0.2254	24	Stand_7	155
127	06/04/19 07:44:44 PM	2019-06-04	07:44:44	PM	12.775	0.2254	24	Stand_7	155
128	06/04/19 08:44:44 PM	2019-06-04	08:44:44	PM	12.654	0.2249	24	Stand_7	155
129	06/04/19 09:44:44 PM	2019-06-04	09:44:44	PM	12.558	0.2249	24	Stand_7	155
130	06/04/19 10:44:44 PM	2019-06-04	10:44:44	PM	12.509	0.2249	24	Stand_7	155
131	06/04/19 11:44:44 PM	2019-06-04	11:44:44	PM	12.509	0.2245	24	Stand_7	155
132	06/05/19 12:44:44 AM	2019-06-05	12:44:44	AM	12.485	0.2241	24	Stand_7	156
133	06/05/19 01:44:44 AM	2019-06-05	01:44:44	AM	12.461	0.2237	24	Stand_7	156
134	06/05/19 02:44:44 AM	2019-06-05	02:44:44	AM	12.509	0.2237	24	Stand_7	156
135	06/05/19 03:44:44 AM	2019-06-05	03:44:44	AM	12.509	0.2237	24	Stand_7	156
136	06/05/19 04:44:44 AM	2019-06-05	04:44:44	AM	12.606	0.2553	24	Stand_7	156
137	06/05/19 05:44:44 AM	2019-06-05	05:44:44	AM	12.63	0.2632	24	Stand_7	156
138	06/05/19 06:44:44 AM	2019-06-05	06:44:44	AM	12.63	0.2618	24	Stand_7	156
139	06/05/19 07:44:44 AM	2019-06-05	07:44:44	AM	12.582	0.2604	24	Stand_7	156
140	06/05/19 08:44:44 AM	2019-06-05	08:44:44	AM	12.654	0.2592	24	Stand_7	156
141	06/05/19 09:44:44 AM	2019-06-05	09:44:44	AM	12.799	0.2575	24	Stand_7	156
142	06/05/19 10:44:44 AM	2019-06-05	10:44:44	AM	12.944	0.256	24	Stand_7	156
143	06/05/19 11:44:44 AM	2019-06-05	11:44:44	AM	13.088	0.2546	24	Stand_7	156
144	06/05/19 12:44:44 PM	2019-06-05	12:44:44	PM	13.281	0.2534	24	Stand_7	156
145	06/05/19 01:44:44 PM	2019-06-05	01:44:44	PM	13.425	0.2532	24	Stand_7	156
146	06/05/19 02:44:44 PM	2019-06-05	02:44:44	PM	13.666	0.252	24	Stand_7	156
147	06/05/19 03:44:44 PM	2019-06-05	03:44:44	PM	13.834	0.2509	24	Stand_7	156
148	06/05/19 04:44:44 PM	2019-06-05	04:44:44	PM	14.002	0.249	24	Stand_7	156
149	06/05/19 05:44:44 PM	2019-06-05	05:44:44	PM	14.05	0.2483	24	Stand_7	156
150	06/05/19 06:44:44 PM	2019-06-05	06:44:44	PM	14.026	0.2475	24	Stand_7	156
151	06/05/19 07:44:44 PM	2019-06-05	07:44:44	PM	14.026	0.2468	24	Stand_7	156
152	06/05/19 08:44:44 PM	2019-06-05	08:44:44	PM	13.978	0.2456	24	Stand_7	156
153	06/05/19 09:44:44 PM	2019-06-05	09:44:44	PM	13.81	0.2452	24	Stand_7	156
154	06/05/19 10:44:44 PM	2019-06-05	10:44:44	PM	13.594	0.2445	24	Stand_7	156
155	06/05/19 11:44:44 PM	2019-06-05	11:44:44	PM	13.401	0.2437	24	Stand_7	156
156	06/06/19 12:44:44 AM	2019-06-06	12:44:44	AM	13.233	0.2437	24	Stand_7	157
157	06/06/19 01:44:44 AM	2019-06-06	01:44:44	AM	13.112	0.243	24	Stand_7	157
158	06/06/19 02:44:44 AM	2019-06-06	02:44:44	AM	13.016	0.2421	24	Stand_7	157
159	06/06/19 03:44:44 AM	2019-06-06	03:44:44	AM	12.871	0.2414	24	Stand_7	157
160	06/06/19 04:44:44 AM	2019-06-06	04:44:44	AM	12.751	0.2414	24	Stand_7	157
161	06/06/19 05:44:44 AM	2019-06-06	05:44:44	AM	12.606	0.2414	24	Stand_7	157
162	06/06/19 06:44:44 AM	2019-06-06	06:44:44	AM	12.437	0.2406	24	Stand_7	157
163	06/06/19 07:44:44 AM	2019-06-06	07:44:44	AM	12.316	0.2406	24	Stand_7	157
164	06/06/19 08:44:44 AM	2019-06-06	08:44:44	AM	12.413	0.2403	24	Stand_7	157
165	06/06/19 09:44:44 AM	2019-06-06	09:44:44	AM	12.678	0.2394	24	Stand_7	157
166	06/06/19 10:44:44 AM	2019-06-06	10:44:44	AM	12.992	0.239	24	Stand_7	157
167	06/06/19 11:44:44 AM	2019-06-06	11:44:44	AM	13.329	0.2379	24	Stand_7	157
